game_id,player_id,pts,reb,hometeam_name,hometeam_id,hometeam_score,visitteam_name,visitteam_id,visitteam_score
473849,315,0,0,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,214,0,0,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,8,0,0,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,353,5,7,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,2148,7,4,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,105,3,2,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,211,14,3,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,17554001,4,3,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,107,12,12,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,17896059,17,2,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,3547207,28,11,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,19465586,0,1,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,17554003,2,0,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,456,3,2,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,666971,0,2,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,359,23,5,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,404,15,5,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,118,0,5,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,285,15,7,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,666581,22,4,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,3547279,8,3,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,9,14,5,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,666940,9,5,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
473849,297,8,2,Milwaukee Bucks,17,90,Cleveland Cavaliers,6,119
474082,301,7,1,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,214,9,5,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,131,0,5,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,105,13,4,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,211,14,6,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,353,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,3547207,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,17896059,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,218,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,2148,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,8,9,3,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,377,14,10,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,15,33,15,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,315,27,7,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,17896066,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,3547285,2,1,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,313,5,1,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,666755,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,199,0,0,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,666523,5,2,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,666505,14,4,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,17896067,6,3,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,666786,33,8,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,666703,6,7,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,3,4,11,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,231,29,9,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474082,17896027,10,1,Milwaukee Bucks,17,126,Memphis Grizzlies,15,114
474105,3547245,24,6,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,248,5,4,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,353,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,2148,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,218,4,2,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,17896059,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,301,1,1,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,3547207,10,5,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,131,20,3,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,211,17,4,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,214,26,5,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,17553994,9,2,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,314,2,3,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,210,6,8,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,377,6,12,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,105,15,5,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,315,34,6,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,444,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,3547262,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,17553967,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,273,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,193,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,161,0,0,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,666530,22,7,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,217,17,7,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,24,13,5,Milwaukee Bucks,17,133,Sacramento Kings,26,127
474105,30,29,6,Milwaukee Bucks,17,133,Sacramento Kings,26,127
473779,666821,10,9,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,105,6,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,666908,16,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,1603383,3,1,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,11891374,2,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,450,15,7,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,666747,28,8,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,3547207,0,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,17896059,0,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,301,2,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,17554001,5,4,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,218,3,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,203,0,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,666633,9,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,286,22,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,397,6,2,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,120,2,9,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,2148,0,0,Miami Heat,16,113,Milwaukee Bucks,17,104
473779,107,0,6,Miami Heat,16,113,Milwaukee Bucks,17,104
