game_id,player_id,pts,reb,hometeam_name,hometeam_id,hometeam_score,visitteam_name,visitteam_id,visitteam_score
473813,57,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,22,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,367,9,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,414,6,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,112,6,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,61,16,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,223,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896041,2,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,201,12,5,LA Clippers,13,111,Phoenix Suns,24,95
473813,485,3,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,51,10,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896022,0,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,236,19,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,254,16,9,LA Clippers,13,111,Phoenix Suns,24,95
473813,493,8,5,LA Clippers,13,111,Phoenix Suns,24,95
473813,328,24,11,LA Clippers,13,111,Phoenix Suns,24,95
473813,666743,17,9,LA Clippers,13,111,Phoenix Suns,24,95
473813,222,2,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896120,8,6,LA Clippers,13,111,Phoenix Suns,24,95
473813,369,6,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,666679,17,6,LA Clippers,13,111,Phoenix Suns,24,95
473813,368,12,4,LA Clippers,13,111,Phoenix Suns,24,95
473813,306,13,13,LA Clippers,13,111,Phoenix Suns,24,95
473813,57,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,22,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,367,9,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,414,6,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,112,6,2,LA Clippers,13,111,Phoenix Suns,24,95
473813,61,16,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,223,0,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896041,2,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,201,12,5,LA Clippers,13,111,Phoenix Suns,24,95
473813,485,3,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,51,10,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896022,0,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,236,19,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,254,16,9,LA Clippers,13,111,Phoenix Suns,24,95
473813,493,8,5,LA Clippers,13,111,Phoenix Suns,24,95
473813,328,24,11,LA Clippers,13,111,Phoenix Suns,24,95
473813,666743,17,9,LA Clippers,13,111,Phoenix Suns,24,95
473813,222,2,0,LA Clippers,13,111,Phoenix Suns,24,95
473813,17896120,8,6,LA Clippers,13,111,Phoenix Suns,24,95
473813,369,6,3,LA Clippers,13,111,Phoenix Suns,24,95
473813,666679,17,6,LA Clippers,13,111,Phoenix Suns,24,95
473813,368,12,4,LA Clippers,13,111,Phoenix Suns,24,95
473813,306,13,13,LA Clippers,13,111,Phoenix Suns,24,95
474072,305,15,2,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,489,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,159,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,17896064,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,147,1,2,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,19465326,5,4,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,32,3,6,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,22,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,3547264,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,369,0,1,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,414,1,3,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,666679,8,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,464,4,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,3547246,10,4,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,334,18,8,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,473,14,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,373,23,14,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,666682,14,7,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,17896120,0,0,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,368,11,2,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,48,17,14,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,367,15,2,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,57,48,5,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,306,6,8,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,112,8,5,San Antonio Spurs,27,107,Phoenix Suns,24,121
474072,61,7,5,San Antonio Spurs,27,107,Phoenix Suns,24,121
474044,431,5,3,Indiana Pacers,12,94,Phoenix Suns,24,112
474044,17896089,0,0,Indiana Pacers,12,94,Phoenix Suns,24,112
474044,666442,0,0,Indiana Pacers,12,94,Phoenix Suns,24,112
